a_voltage_V,b_max_voltage_V,c_current_A,d_resistance_mOhm,e_welding_energy_Ws,f_force_one_N,g_force_two_N,h_movement_one_um,i_movement_two_um,j_welding_time_ms,k_wear,machine_nr,time
1.1994593,2.1552298,3941.5696,480.16974,3311.8164,183.44316,199.08763,419.02011,415.33844,766.57727,0,1,3428
1.4007797,1.8998135,3781.2058,430.29797,3311.7319,185.70508,194.49809,423.60175,414.74698,807.3028,0,1,3429
1.2657052,2.1183913,3481.4695,381.93478,3311.8308,191.74423,179.67839,428.56058,418.00757,840.1087,0,1,3430
1.7193964,2.2029479,3575.8965,469.93909,3311.8362,195.54269,179.91597,418.48859,423.68127,878.90381,0,1,3431
1.7361944,2.0612903,3666.6196,397.20886,3312.2141,178.27753,172.84137,414.76587,417.31989,811.33862,0,0,3432
1.8283496,2.2402663,3604.9473,505.24808,3312.1638,189.08246,177.53439,412.73242,431.78702,777.42389,0,1,3433
1.6131036,2.2907906,3654.0776,420.01862,3311.7681,194.5616,198.31502,448.11465,413.55212,914.98932,0,0,3434
1.6581597,2.0757236,3634.0417,448.52856,3312.0178,181.90762,174.53766,410.88379,436.00906,799.4386,0,0,3435
1.600191,2.0152826,3681.1384,444.96979,3312.0083,192.61775,185.47173,430.73212,431.70178,740.74951,0,0,3436
1.4982892,2.2721608,3637.8347,458.84882,3312.4004,182.04945,189.77925,441.3093,426.01392,911.8667,0,1,3437
1.7183055,2.308064,3597.3564,514.55255,3312.0005,198.84695,181.16978,422.8374,417.62051,777.94812,0,1,3438
1.6001915,2.4467144,3661.7085,442.6608,3312.2571,175.798,180.97629,415.85962,451.67581,782.49323,0,0,3439
1.61515,2.1819074,3798.7256,505.49667,3311.9475,179.13838,198.83775,434.04788,428.24927,851.85187,0,0,3440
1.4251107,2.040777,3615.606,482.4845,3311.7185,183.10136,193.16443,425.27499,416.36984,789.66321,0,0,3441
1.6029172,2.1338341,3756.3223,404.56876,3312.0022,186.84465,186.43738,423.7644,413.7243,877.35132,0,0,3442
1.7155252,2.2585418,3594.9285,375.69559,3312.2673,178.68137,175.49236,438.18158,413.03281,736.5191,0,0,3443
1.2082127,2.368701,3795.625,510.112,3311.9871,180.00793,164.78917,409.77466,415.09698,749.11951,0,0,3444
1.524524,2.1756945,3777.3459,413.19305,3311.9666,190.80345,189.91295,424.05637,433.763,779.1012,0,1,3445
1.5783818,2.417855,3883.9136,444.28497,3311.8445,186.63651,203.10602,421.41336,440.66788,755.76099,0,1,3446
1.1843196,2.0443549,3636.3418,411.08508,3312.1697,185.92273,182.77751,432.32227,421.46475,834.52985,0,0,3447
1.6915689,2.3504951,3509.7432,450.43671,3312.0842,181.65816,188.99612,409.37106,434.23111,738.05865,0,0,3448
1.5159956,2.0211186,3749.9836,480.19254,3311.8855,185.31374,191.70972,442.54968,411.24936,782.77606,0,1,3449
1.2298646,2.1942077,3634.5161,434.66064,3312.0515,178.90639,202.40579,420.36902,433.31561,807.23022,0,1,3450
1.2534548,2.3816316,3735.6602,404.37149,3311.9297,184.24182,175.76463,418.345,420.88028,837.94983,0,0,3451
1.5997285,2.4416673,3892.1016,437.22995,3311.8186,193.38602,191.9482,424.83801,412.47552,852.15027,0,0,3452
1.413112,2.0276263,3718.4114,473.10867,3311.9089,183.21687,181.39557,429.04123,418.87222,859.6756,0,0,3453
1.6657188,2.1648793,3691.3159,469.33646,3311.823,198.37822,187.68852,423.05838,396.57791,855.77405,0,1,3454
1.4370631,2.0975358,3652.8596,449.92856,3312.0657,179.72591,185.50328,415.52039,411.05789,857.34943,0,1,3455
1.4093313,2.0822928,3539.624,496.87424,3312.012,187.5152,180.77414,409.66031,428.92133,827.55042,0,0,3456
1.3273245,2.0032401,3709.8633,403.64978,3312.2,188.38394,204.10109,432.41565,413.54684,843.15741,0,1,3457
1.6892968,2.3511231,3604.364,497.20529,3312.3159,195.04376,176.82651,414.4328,427.82614,815.05273,0,1,3458
1.4158942,2.2001808,3618.5786,455.96225,3311.876,187.17363,186.75005,448.4216,431.86133,838.39404,0,0,3459
1.395033,2.081821,3610.1177,443.88257,3312.1343,195.17847,191.88783,439.1076,418.88803,860.5863,0,0,3460
1.2069261,2.2818916,3676.4087,421.2536,3311.9185,186.61917,178.02147,426.81769,427.42776,797.80975,0,1,3461
1.7741107,1.9786105,3746.8604,475.38336,3311.7927,178.68542,191.24208,400.70758,442.09583,797.50702,0,0,3462
1.2700429,2.3823707,3575.0266,417.91916,3311.7329,187.42419,185.24429,411.04416,409.97104,760.15814,0,1,3463
1.7891099,2.2431891,3809.4053,421.0809,3311.7932,194.44414,197.35945,430.50922,430.3425,782.41394,0,1,3464
1.5701137,2.1676154,3732.9419,451.23334,3311.9004,183.98082,197.2493,424.03635,431.93631,787.37732,0,1,3465
1.4748793,2.1399455,3661.4617,431.5528,3311.8982,188.39415,191.37123,422.5596,425.32294,824.80499,0,0,3466
1.6701468,2.1436319,3406.196,485.56564,3311.6628,185.64038,173.45349,419.20056,423.82361,816.54913,0,0,3467
1.2428468,1.9748584,3685.4756,449.44659,3311.8669,188.90405,193.91037,401.8519,421.46268,745.60645,0,1,3468
1.131795,2.2472291,3728.7766,458.46988,3311.6582,168.77773,179.74568,422.655,434.75308,865.99731,0,0,3469
1.516582,1.9367137,3601.9121,442.9118,3311.7546,186.35626,167.54071,416.78873,414.93137,800.01849,0,0,3470
1.6558161,2.4115455,3629.647,454.93835,3311.7451,170.56848,177.10783,439.40915,409.3783,849.45996,0,1,3471
1.6560614,2.2766049,3419.699,449.65085,3311.584,194.69846,177.87996,440.64279,409.64923,830.91083,0,0,3472
1.4943947,2.3438473,3684.3953,434.27798,3312.1499,180.01169,177.33656,436.54968,406.47226,828.53455,0,1,3473
1.4119449,1.9539214,3710.9424,404.07898,3311.8296,180.77271,182.16527,426.06818,417.3884,745.37769,0,0,3474
1.815379,2.1508942,3788.488,488.19012,3311.8748,179.25519,197.84779,425.34302,425.88507,841.06287,0,1,3475
1.5174189,2.087857,3522.218,492.36957,3311.8679,176.72159,184.84839,440.79956,429.04773,895.74615,0,0,3476
1.5627626,2.3012407,3846.4287,437.81995,3311.7739,176.61101,183.67921,406.00977,395.7233,823.70819,0,0,3477
1.9066149,1.9762297,3521.3936,453.66391,3311.8628,186.88139,192.23259,401.1503,434.18835,803.23767,0,0,3478
1.348639,2.0974543,3733.4844,459.41409,3312.0916,192.24869,190.18387,451.49149,423.06732,848.47443,0,0,3479
1.7442046,2.2721472,3655.3887,428.2547,3312.0239,197.10843,197.18367,422.13947,396.93781,739.67816,0,1,3480
1.9762142,1.965438,3710.2466,403.44223,3311.8828,189.00684,194.66425,429.45538,404.43423,860.21454,0,0,3481
1.2630972,2.2671523,3522.073,426.79117,3312.2883,199.57559,194.00688,428.80872,421.16724,830.45886,0,0,3482
1.3697747,2.4917445,3746.6389,480.89151,3312.7085,175.04248,173.48117,428.3374,429.22623,790.14307,0,1,3483
1.5373755,2.2867105,3765.1787,448.56793,3312.1162,182.97685,183.3857,433.44891,442.3338,821.7356,0,1,3484
1.6434885,2.1840043,3696.5667,446.91299,3311.9314,192.48953,187.74785,411.90146,451.23572,695.30292,0,0,3485
1.3093466,2.2248878,3682.199,458.22861,3312.2163,185.70903,181.00706,419.29312,407.70712,814.61749,0,1,3486
1.3480787,2.2661178,3477.5188,479.36304,3311.8096,176.88815,189.7388,425.466,436.69705,807.15851,0,0,3487
1.7003565,2.0502203,3660.5095,479.84512,3311.8391,185.22206,165.44708,412.77853,427.72159,740.56592,0,1,3488
1.4495047,2.4272313,3595.8547,450.31635,3312.3203,185.18915,190.19707,438.60837,430.38684,783.33112,0,0,3489
1.4285094,2.2873244,3824.1296,416.69073,3311.8999,186.44116,188.40479,413.82254,417.10919,894.57739,0,1,3490
1.2992635,2.201664,3877.0764,426.1778,3311.8674,178.23651,189.12115,431.23679,418.32852,840.12598,0,0,3491
1.5946715,2.275075,3626.7769,422.80463,3311.7932,191.41653,191.30997,427.02997,415.30893,886.82703,0,0,3492
1.6543673,2.3198137,3564.2922,440.31628,3311.8911,190.26909,187.32834,406.18546,439.53931,775.92419,0,1,3493
1.4886429,2.0477309,3583.1479,392.78494,3312.1855,204.50737,196.22092,414.90698,419.91754,855.25446,0,0,3494
1.0803556,2.4641407,3608.8096,526.8869,3311.8567,183.94919,184.41678,425.01413,441.38858,771.22815,0,0,3495
1.2709209,2.3505099,3580.7622,456.42697,3312.0168,187.9738,184.51219,433.88376,414.50372,754.41907,0,0,3496
1.4311777,2.0550394,3582.3374,406.72845,3311.4749,181.27115,191.77734,425.85764,434.04153,880.00305,0,0,3497
1.6021817,2.1660073,3800.9583,428.4281,3311.8137,178.97374,192.37839,409.31229,403.29874,882.71497,0,0,3498
1.437692,2.1346333,3752.1968,477.37231,3312.0999,184.879,190.66498,423.53525,403.16376,794.51538,0,1,3499
1.7639177,2.147969,3829.2969,421.98993,3311.7148,189.29413,203.09944,417.0108,434.23035,801.12665,0,0,3500
1.5801051,2.218184,3948.5613,460.19879,3311.8674,174.14038,183.10031,420.93674,417.1604,766.4986,0,1,3501
1.9359753,2.030638,3712.3142,485.45218,3312.397,174.47667,183.27919,408.03751,450.14508,833.74487,0,0,3502
1.6021464,2.352886,3813.2712,444.31964,3312.217,177.3933,178.32588,423.93091,422.93668,829.18268,0,0,3503
1.6219804,2.0777059,3768.7996,479.25946,3312.022,188.14349,191.23338,438.10352,443.01724,778.10358,0,1,3504
1.7041543,1.8552784,3661.7703,496.20178,3312.2197,171.98677,172.92674,430.64127,421.00537,740.83667,0,1,3505
1.2850107,2.3318007,3886.3225,460.78989,3312.0876,175.50043,170.60616,414.96576,422.5423,859.34558,0,0,3506
1.2581669,2.2857902,3606.9741,510.92499,3311.7029,187.89146,196.77284,427.23645,394.35519,736.28394,0,0,3507
1.4643476,1.9651872,3584.1716,442.92337,3311.7029,176.64084,189.2128,407.7738,435.24994,757.67792,0,1,3508
1.5467067,2.123265,3669.8306,481.87506,3311.8718,181.80894,194.04166,425.57068,429.56854,779.45667,0,0,3509
1.4204518,2.2053432,3690.2205,438.95438,3311.9216,187.84349,191.77136,408.68817,419.77725,802.94836,0,1,3510
1.7548089,2.2703493,3646.3506,496.7041,3312.2578,193.06094,193.62737,419.78229,409.53128,715.99231,0,1,3511
1.2585548,2.1227021,4003.2769,445.98993,3311.6768,169.2278,204.69545,421.93002,407.40292,808.59204,0,1,3512
1.6435903,1.8291379,3671.519,480.21707,3311.9207,180.58247,164.71133,417.78015,411.73111,929.47009,0,0,3513
1.33202,2.2059906,3660.8562,461.92599,3312.2356,189.94138,184.03722,439.29239,426.3956,906.53656,0,1,3514
1.4939932,2.1886125,3699.1567,444.48175,3311.897,186.20837,194.24362,434.40137,423.55115,780.2796,0,0,3515
1.4391862,2.0432365,4012.2993,426.89011,3311.9211,177.47388,171.35506,417.06027,420.61914,707.25153,0,1,3516
1.7683964,2.2703125,3720.1465,399.13257,3311.8953,183.14975,177.51886,430.24527,401.69614,867.7196,0,1,3517
1.4474533,2.5308969,3578.2344,433.82196,3312.0686,191.60414,177.17012,390.67349,424.08313,835.18909,0,0,3518
1.5090549,1.8030788,3783.4468,442.08945,3312.1545,180.7258,185.4144,419.57062,419.62946,825.04901,0,0,3519
1.7498405,2.1449974,3684.5054,434.74341,3311.999,184.59418,202.62286,421.48441,420.71594,868.90326,0,0,3520
1.4579787,2.256372,3615.4866,461.77695,3311.814,191.57773,187.7269,452.2963,442.64108,708.84198,0,1,3521
1.0979633,2.0229614,3777.1011,456.02054,3311.9641,185.98407,177.35667,426.52893,432.78229,737.3161,0,1,3522
1.5765083,2.3704281,3527.4026,436.98477,3312.2715,181.4182,188.47537,424.09055,400.931,874.32983,0,0,3523
1.594988,2.2946179,3740.7871,459.6575,3312.1206,189.41895,187.80608,438.88467,406.12289,851.88159,0,0,3524
1.4237591,2.0350156,3475.1509,411.0162,3311.7068,186.34325,176.74762,429.04794,432.86453,846.60358,0,1,3525
1.3209008,2.2257986,3623.1997,453.7287,3311.5146,185.73648,196.78999,430.08987,422.18185,882.97778,0,0,3526
2.0248144,2.3159163,3710.3757,436.1221,3312.1265,189.18063,176.1524,416.85837,408.8327,752.12506,0,1,3527
1.5788591,2.1632922,3587.4307,450.07968,3312.0593,190.67285,178.55493,441.39166,424.45987,759.42108,0,1,3528
1.2482486,2.1653249,3476.1257,404.98663,3312.0146,182.51216,178.20862,419.52112,413.36151,917.71198,0,1,3529
1.8132991,2.2497845,3545.4478,421.59381,3311.8772,181.87563,202.97922,433.91623,402.15109,752.44556,0,1,3530
1.5911695,2.0096607,3696.3684,425.70996,3311.9375,197.49409,178.97751,410.39197,436.72983,831.78992,0,0,3531
1.3870906,2.2276747,3721.2905,439.45563,3311.7854,178.08839,192.99747,436.59872,426.78833,766.13086,0,1,3532
1.1424433,2.3528614,3756.5642,474.78845,3312.2422,182.63692,176.16985,431.76465,417.64667,764.25793,0,0,3533
1.5096232,2.1769602,3661.7195,478.20044,3312.4153,179.27081,167.9908,421.62994,415.5896,963.29706,0,0,3534
1.4541887,2.2065184,3727.7048,458.74902,3311.718,176.31361,185.02902,394.50876,425.29666,854.07031,0,1,3535
1.335194,2.2665112,3582.6382,487.32761,3312.0239,178.58659,181.2541,426.97363,432.24097,796.77313,0,1,3536
1.1854347,2.0527885,3676.5728,429.74136,3312.2266,178.82417,181.15639,408.1077,409.93378,858.13446,0,1,3537
1.1773607,2.4252274,3426.9724,512.76843,3311.8635,185.18068,194.16095,416.81308,433.49261,821.84674,0,1,3538
1.3789383,2.3611357,3771.2917,467.5271,3311.907,181.95143,195.02458,409.00018,425.73959,809.75458,0,1,3539
1.7078212,2.1495907,3740.2192,456.8992,3312.2053,191.39893,199.62277,430.23669,407.09259,843.99408,0,0,3540
1.1877893,2.0964034,3675.8672,473.08551,3312.082,187.53258,188.34445,423.67337,427.67691,836.35229,0,0,3541
1.0016042,2.1634893,3855.7502,504.25446,3311.8665,187.7865,185.30252,402.10699,406.74915,872.75702,0,0,3542
1.5886396,2.2774885,3612.5911,432.93701,3311.9688,179.93878,201.33929,407.72552,424.04034,804.05804,0,1,3543
1.524042,2.3440075,3866.0825,445.37885,3312.1108,188.50156,190.21397,424.14545,421.06317,747.04736,0,0,3544
1.717567,2.3886867,3546.1304,443.15784,3311.4597,176.44147,201.10477,432.9444,434.32001,821.57397,0,1,3545
1.1053249,2.1943157,3769.7759,450.89679,3312.2546,179.92648,199.17358,433.30612,434.54413,761.81714,0,0,3546
1.4743619,2.0556791,3566.5322,463.45041,3311.9624,189.99542,187.74136,436.63599,415.33368,820.49146,0,1,3547
1.3067,2.1077809,3801.1311,456.50998,3311.7688,176.16069,184.95453,420.97659,402.61792,831.62134,0,1,3548
1.5535408,2.1225724,3660.2786,393.70645,3312.0225,192.52673,197.16669,404.92908,422.9519,781.10791,0,1,3549
1.5528167,2.1388919,3676.3398,485.89789,3312.2009,196.27968,180.35323,429.82376,415.2959,789.89563,0,0,3550
0.97894347,2.2388849,3799.3865,419.87747,3311.5249,186.03831,189.55348,432.13834,426.11017,769.21307,0,1,3551
1.3683687,2.3868451,3769.6794,441.34698,3311.813,186.14844,193.66612,437.25784,417.0285,873.22418,0,0,3552
1.2699672,2.1161187,3492.03,486.38187,3312.1147,169.6608,171.72787,414.62729,438.50732,821.23389,0,0,3553
2.0052416,1.9537102,3557.0879,463.73294,3311.4631,184.85313,191.98817,410.44244,432.66962,774.94879,0,1,3554
1.6893831,1.9449257,3719.9756,471.81973,3311.8552,188.6873,186.14651,424.04449,425.90872,841.42053,0,1,3555
1.2692412,2.1666734,3569.1353,394.58664,3311.9255,185.65977,182.35472,433.96948,416.0271,793.0697,0,0,3556
1.3935915,2.2861872,3593.7073,423.3045,3311.9478,169.1946,176.88043,420.52194,423.66953,809.49164,0,0,3557
1.3414993,2.0547528,3559.9753,455.51065,3312.0955,180.03697,185.71268,423.95032,439.82071,831.99591,0,0,3558
1.2340628,2.057575,3664.8245,471.08496,3312.1794,192.25471,177.01633,433.50955,440.94653,806.67267,0,0,3559
1.0579821,2.3012991,3912.9458,393.29788,3312.1667,186.31723,196.78271,427.86563,433.17798,858.15521,0,0,3560
1.6924657,2.1693022,3621.6772,424.78931,3312.1387,194.36798,176.40669,422.92261,428.90115,761.16266,0,1,3561
1.8568181,2.3938704,3423.752,468.54456,3311.8289,196.10539,209.75267,437.28284,422.11111,828.84869,0,0,3562
1.7530645,2.4041724,3706.9558,393.04108,3311.7288,180.59145,193.32993,423.91174,430.75546,747.58765,0,1,3563
1.6988806,2.1706588,3671.4468,405.44159,3312.0066,166.63217,197.02405,423.2829,439.12033,809.16431,0,0,3564
1.1449792,2.2068174,3731.3975,438.62885,3312.0396,181.95831,192.58972,414.03653,418.7124,939.8064,0,1,3565
1.0673865,2.0956259,3711.0195,494.96713,3312.1013,194.27733,184.09453,429.21808,418.83853,787.82141,0,1,3566
1.4328703,2.4072986,3640.0239,427.85007,3311.6692,179.77129,176.08041,401.08524,418.64511,794.6347,0,0,3567
1.388729,2.1355608,3572.2432,481.34918,3311.9741,187.50313,174.54582,426.37415,433.51999,836.59064,0,1,3568
1.5804443,2.0616207,3647.6282,418.13095,3311.9539,185.76227,177.64313,444.80786,402.57114,771.61517,0,0,3569
1.2199796,2.4039495,3716.9719,394.87036,3312.0623,196.44775,202.35971,412.46011,409.37384,677.37939,0,1,3570
1.3581847,2.164952,3571.1274,453.68845,3311.7163,179.71986,183.57019,434.37506,417.42807,833.36523,0,1,3571
0.81739008,2.1309929,3581.1658,499.33496,3311.9553,183.23367,177.23077,407.70822,413.94687,804.50751,0,1,3572
1.4588894,2.3547804,3877.6917,410.88312,3311.8999,187.45139,186.91768,412.83459,413.40994,894.92432,0,0,3573
1.2717395,2.3499677,3700.3611,459.1062,3312.0771,181.14595,189.03076,440.77432,391.48007,869.62756,0,1,3574
1.4503226,2.4075203,3540.5942,429.34735,3312.0491,176.30956,184.58086,423.99765,449.4549,871.77533,0,0,3575
1.9332596,1.8399171,3700.1611,469.31613,3311.9744,181.30342,187.06383,424.4574,432.75452,789.7666,0,0,3576
1.7210591,2.0835464,3657.8511,432.57425,3312.0916,181.42104,191.91698,421.97104,436.39819,757.38239,0,1,3577
1.6274493,2.3030186,3577.2139,455.3103,3311.9851,174.13522,178.94926,438.84634,428.3175,865.89368,0,1,3578
2.0691488,2.1803145,3789.5129,392.53317,3312.1934,180.91399,182.34505,417.85852,437.60748,729.68427,0,0,3579
1.5517534,2.305366,3546.9014,483.47757,3312.04,189.08995,173.30125,421.68475,424.83704,844.1366,0,1,3580
1.5699695,2.1500788,3512.2466,454.39606,3312.1477,182.67372,187.30428,427.92654,433.36798,765.25317,0,0,3581
1.3297546,2.1488161,3978.054,439.16299,3311.9246,185.94821,175.37163,441.08252,424.59793,794.0069,0,1,3582
1.4957095,2.2304974,3511.3787,490.03885,3312.012,184.17094,172.23903,400.51761,421.2298,773.86151,0,0,3583
1.9165722,2.1610725,3671.416,475.08353,3311.9976,187.80165,186.30724,396.24054,445.89725,827.77533,0,1,3584
1.388736,2.097708,3746.3254,443.86438,3312.0598,169.22952,180.90742,425.47073,430.50143,760.99261,0,1,3585
1.5841726,2.270196,3872.0938,414.65433,3312.0688,166.16699,183.81676,416.67435,428.41467,759.22992,0,1,3586
1.387112,1.9592307,3669.7275,528.00195,3311.5925,182.44965,187.47116,409.01865,408.97256,774.61688,0,0,3587
1.4776268,2.0721896,3769.6621,438.32037,3312.0059,181.99643,181.82759,425.23886,427.35544,773.66644,0,0,3588
1.2780315,2.157685,3524.1472,504.97998,3312.3538,191.6076,182.08075,411.23581,408.9679,872.55963,0,0,3589
1.6412638,2.3816493,3718.4146,424.72772,3312.1812,186.66162,200.23051,433.13824,415.51538,813.7619,0,1,3590
1.8338606,2.2987974,3619.4519,420.96024,3311.9919,200.4873,181.19037,420.99982,408.14929,828.90045,0,0,3591
1.7171723,2.1832609,3700.1301,412.138,3311.842,183.65535,184.06155,421.53015,437.43564,761.19598,0,1,3592
1.9145408,2.0961781,3844.0383,448.95551,3312.2158,185.35518,189.38963,441.76678,418.57364,770.87415,0,0,3593
1.3776932,2.0702853,3586.6055,423.26309,3312.0815,191.47388,189.46704,411.5336,421.35336,712.20203,0,1,3594
1.5785712,2.3268354,3735.7644,398.01282,3311.906,187.11594,172.0502,419.86044,413.77454,796.43683,0,0,3595
1.3041817,2.3131444,3727.7976,452.51077,3311.7451,188.78337,183.08348,425.81891,411.63721,732.14319,0,0,3596
1.4508719,2.0878282,3638.6755,458.24924,3311.9773,183.05795,194.93346,432.13562,420.81396,788.93756,0,1,3597
1.6023113,2.2602205,3790.1729,461.72168,3312.2249,178.12451,195.65358,416.35706,415.38806,749.26239,0,0,3598
1.5417739,2.1678069,3661.6047,534.0011,3312.2798,172.52187,189.04021,417.56464,422.35736,845.06531,0,0,3599
1.4945962,2.0484495,3592.5173,432.17621,3311.8052,189.85104,185.09344,417.13379,432.05997,749.76233,0,1,3600
1.7301118,2.0892704,3709.7925,464.81451,3311.613,182.90746,185.51218,425.02951,424.29822,762.55841,0,1,3601
1.3912492,2.3719239,3593.5154,506.79117,3312.1917,177.65837,184.42787,420.97574,428.7493,759.73096,0,1,3602
1.8997924,2.3912039,3456.0378,457.56909,3312.1289,182.46434,190.08786,407.60593,430.4024,676.12488,0,1,3603
1.0987221,2.0645931,3639.4883,491.69131,3311.5847,185.07913,177.15308,415.21695,434.85776,734.38458,0,0,3604
1.2765318,2.0928259,3483.5376,482.69431,3311.8623,195.86922,176.10176,430.29926,406.48312,795.85046,0,1,3605
1.6298784,2.3587086,3590.0203,421.42633,3312.1064,187.40356,183.48624,427.86948,433.62473,796.2771,0,1,3606
1.502671,2.2689087,3595.2178,446.95773,3312.5549,179.74326,192.34239,410.83069,413.4136,875.49622,0,1,3607
1.6577716,2.1886301,3706.2778,468.3555,3311.6731,181.55731,177.62453,429.74738,423.98898,799.38074,0,1,3608
1.4389155,2.2183166,3597.0151,428.68604,3312.1035,190.63026,199.73927,436.70285,411.27725,766.09839,0,1,3609
1.5407372,2.4037387,3920.8826,430.59882,3312.2881,184.95775,190.57356,430.53131,438.15451,892.77588,0,1,3610
1.3830557,1.9991983,3530.2852,501.67303,3311.7769,199.98094,200.17938,423.34079,465.0441,802.63385,0,1,3611
1.4351059,2.0157995,3646.7334,398.28943,3312.2017,191.17131,184.36795,405.68085,424.12158,794.80505,0,0,3612
1.823395,2.0079002,3927.6533,440.38162,3311.9692,176.51756,187.54848,424.79141,438.45395,790.95123,0,1,3613
1.4823169,2.446739,3615.2231,440.96426,3312.0723,178.16498,181.96207,415.772,426.24448,788.23218,0,1,3614
1.2602581,2.2554426,3759.0095,447.6889,3311.9087,176.83862,176.66235,436.68951,423.94354,801.83398,0,0,3615
1.5521963,2.3068049,3693.9319,450.39853,3311.9517,177.9012,188.3331,427.2168,404.08224,755.90521,0,0,3616
